F & (F | ~D) & (~C & ~J) & (F | ~D) & (~E | ~C) & (~C & ~J) & (~E | ~C) & (~E | ~C) . What is C ?	F & (F | ~D) & (~C & ~J) & (~E | ~C) . What is C ?	F & (F | ~D) & (~C & ~J) & (~E | ~C)	False
(~F & ~I) & (~F & ~I) & (~I ==> D) & (~F & ~I) & (D ==> G) & A & A & (~B <=> H) & I & (~B <=> H) & I & (~B <=> H) . What is ~G ?	(~F & ~I) & (~I ==> D) & (D ==> G) & A & (~B <=> H) & I . What is ~G ?	(~F & ~I) & (~I ==> D) & (D ==> G) & A & (~B <=> H) & I	Contradictory
(H | ~G) & ~I & (~C | ~J) & (H | ~G) & (~C | ~J) & ~I & ~I . What is E ?	(H | ~G) & ~I & (~C | ~J) . What is E ?	(H | ~G) & ~I & (~C | ~J)	Unknown HELP!
(~G & A) & (~C ==> ~H) & (~C ==> ~H) & (~C ==> ~H) & (A & ~C) & (A & ~C) & (A & ~C) . What is C ?	(~G & A) & (~C ==> ~H) & (A & ~C) . What is C ?	(~G & A) & (~C ==> ~H) & (A & ~C)	False
~E & (C ^ E) & (E ==> ~G) & (E ==> ~G) & (E ==> ~G) . What is ~G ?	~E & (C ^ E) & (E ==> ~G) . What is ~G ?	~E & (C ^ E) & (E ==> ~G)	Unknown HELP!
C & (E & D) & C . What is ~C ?	C & (E & D) . What is ~C ?	C & (E & D)	False
~F . What is ~F ?	~F . What is ~F ?	~F	True
(~J ^ B) & E & (~A ==> H) & (H & ~E) & ~C & ~C & (F | ~A) & (F | ~A) & ~C & (~A ==> H) . What is ~H ?	(~J ^ B) & E & (~A ==> H) & (H & ~E) & ~C & (F | ~A) . What is ~H ?	(~J ^ B) & E & (~A ==> H) & (H & ~E) & ~C & (F | ~A)	Contradictory
(~J <=> G) & D & D & ~G & (~F ^ D) & (~F ^ D) & D . What is ~G ?	(~J <=> G) & D & ~G & (~F ^ D) . What is ~G ?	(~J <=> G) & D & ~G & (~F ^ D)	True
(I <=> ~B) & (I <=> ~B) & ~I . What is I ?	(I <=> ~B) & ~I . What is I ?	(I <=> ~B) & ~I	False
F & F & F . What is F ?	F . What is F ?	F	True
(A ^ F) & ~I & (~I | A) & ~I & ~I . What is I ?	(A ^ F) & ~I & (~I | A) . What is I ?	(A ^ F) & ~I & (~I | A)	False
(~A ==> ~F) & G & (~G ^ ~E) & (~A ==> ~F) & (D ==> ~G) & G & F & (~G ^ ~E) & F & (~A ==> ~F) . What is ~G ?	(~A ==> ~F) & G & (~G ^ ~E) & (D ==> ~G) & F . What is ~G ?	(~A ==> ~F) & G & (~G ^ ~E) & (D ==> ~G) & F	False
(G | ~H) & (J ==> C) & ~G & ~G & (B & J) & (C <=> ~E) & (B & J) & (J ==> C) & B & (J ==> C) & (B & J) . What is B ?	(G | ~H) & (J ==> C) & ~G & (B & J) & (C <=> ~E) & B . What is B ?	(G | ~H) & (J ==> C) & ~G & (B & J) & (C <=> ~E) & B	True
~G & ~G & ~G . What is ~G ?	~G . What is ~G ?	~G	True
(~F ==> ~D) & (~F ==> ~D) & (~G ^ ~F) & ~I & (~F ==> ~D) . What is ~D ?	(~F ==> ~D) & (~G ^ ~F) & ~I . What is ~D ?	(~F ==> ~D) & (~G ^ ~F) & ~I	Unknown HELP!
(C ^ ~G) & (~E & ~I) & (~E & ~I) & (~E & ~I) & E & (~A ^ C) & (~G & ~F) & (~G & ~F) & (~A ^ C) & E & (~G & ~F) & (~A ^ C) . What is G ?	(C ^ ~G) & (~E & ~I) & E & (~A ^ C) & (~G & ~F) . What is G ?	(C ^ ~G) & (~E & ~I) & E & (~A ^ C) & (~G & ~F)	Contradictory
(I & D) & D & (~J & I) & B & D & (~E & ~J) & (B | H) & (B | H) & (~J & I) & (~J & I) & (B | H) . What is ~C ?	(I & D) & D & (~J & I) & B & (~E & ~J) & (B | H) . What is ~C ?	(I & D) & D & (~J & I) & B & (~E & ~J) & (B | H)	Unknown HELP!
A & (E <=> C) & ~D & (A ==> ~G) & A & ~D & A & (C ==> D) & (C ==> D) & (A ==> ~G) & (C ==> D) & ~D . What is ~E ?	A & (E <=> C) & ~D & (A ==> ~G) & (C ==> D) . What is ~E ?	A & (E <=> C) & ~D & (A ==> ~G) & (C ==> D)	True
C . What is C ?	C . What is C ?	C	True
F & (~J ==> A) & (~C | ~G) & F & (H <=> ~C) & (H <=> ~C) & ~H & ~H & ~H . What is ~H ?	F & (~J ==> A) & (~C | ~G) & (H <=> ~C) & ~H . What is ~H ?	F & (~J ==> A) & (~C | ~G) & (H <=> ~C) & ~H	True
~D & (~B & ~G) & ~D & (~B & ~G) & (~B & ~G) & ~D . What is ~G ?	~D & (~B & ~G) . What is ~G ?	~D & (~B & ~G)	True
C & (F & H) & (D & ~C) & (~C ==> F) & (F & H) & C & (F & H) . What is D ?	C & (F & H) & (D & ~C) & (~C ==> F) . What is D ?	C & (F & H) & (D & ~C) & (~C ==> F)	Contradictory
 . What is I ?	 . What is I ?		Unknown HELP!
(E ^ A) & (A ^ ~H) & (A ^ ~H) & (A ^ ~H) . What is E ?	(E ^ A) & (A ^ ~H) . What is E ?	(E ^ A) & (A ^ ~H)	Unknown HELP!
 . What is J ?	 . What is J ?		Unknown HELP!
C & C . What is C ?	C . What is C ?	C	True
(~H ^ ~B) & (~H ^ ~B) & G & H & H & (F <=> C) . What is B ?	(~H ^ ~B) & G & H & (F <=> C) . What is B ?	(~H ^ ~B) & G & H & (F <=> C)	False
~G & (~B ^ G) & (J <=> ~B) & (~B ^ G) & (J <=> ~B) . What is ~G ?	~G & (~B ^ G) & (J <=> ~B) . What is ~G ?	~G & (~B ^ G) & (J <=> ~B)	True
~A & ~A . What is ~A ?	~A . What is ~A ?	~A	True
(A ^ I) & (A ^ I) & ~G & ~G & ~G & (G & E) & (G & E) . What is ~I ?	(A ^ I) & ~G & (G & E) . What is ~I ?	(A ^ I) & ~G & (G & E)	Contradictory
B & (~B | ~E) & (~B | ~E) & B . What is ~B ?	B & (~B | ~E) . What is ~B ?	B & (~B | ~E)	False
(E & C) & ~F & D & (E & C) & (E & C) & (A ^ D) & D & (A ^ D) & D . What is A ?	(E & C) & ~F & D & (A ^ D) . What is A ?	(E & C) & ~F & D & (A ^ D)	False
~B & ~B & ~B . What is F ?	~B . What is F ?	~B	Unknown HELP!
E . What is ~E ?	E . What is ~E ?	E	False
~G & ~G . What is G ?	~G . What is G ?	~G	False
(~I <=> ~H) & (~B | A) & (~B | A) & (~H & ~B) & (~H & ~B) & (~B | A) & (~H & ~B) . What is ~I ?	(~I <=> ~H) & (~B | A) & (~H & ~B) . What is ~I ?	(~I <=> ~H) & (~B | A) & (~H & ~B)	True
(G & H) & (~C <=> G) & (~C <=> G) & F & (~C <=> G) & (~E ^ ~C) & (~I | ~A) & (~I | ~A) & (~I | ~A) . What is E ?	(G & H) & (~C <=> G) & F & (~E ^ ~C) & (~I | ~A) . What is E ?	(G & H) & (~C <=> G) & F & (~E ^ ~C) & (~I | ~A)	True
 . What is C ?	 . What is C ?		Unknown HELP!
(A ==> D) & ~F & ~F & A & (G ^ F) & (G ^ F) & (G ^ F) . What is F ?	(A ==> D) & ~F & A & (G ^ F) . What is F ?	(A ==> D) & ~F & A & (G ^ F)	False
(~C <=> ~B) & (~C <=> ~B) & C & (~C <=> ~B) & (E ==> ~G) & C & (~G ==> I) & (~G ==> I) & (E ==> ~G) & (E ==> ~G) & ~I & ~I & (~G ==> I) . What is ~I ?	(~C <=> ~B) & C & (E ==> ~G) & (~G ==> I) & ~I . What is ~I ?	(~C <=> ~B) & C & (E ==> ~G) & (~G ==> I) & ~I	True
~D . What is ~D ?	~D . What is ~D ?	~D	True
(~B <=> C) & (~H ^ ~B) & (~H ^ ~B) & ~C & D & (~A ==> ~H) & (G <=> ~D) & (G <=> ~D) & (~B <=> C) & (~B <=> C) & D & ~C & ~C . What is B ?	(~B <=> C) & (~H ^ ~B) & ~C & D & (~A ==> ~H) & (G <=> ~D) . What is B ?	(~B <=> C) & (~H ^ ~B) & ~C & D & (~A ==> ~H) & (G <=> ~D)	True
~I & ~I & ~I . What is I ?	~I . What is I ?	~I	False
G . What is G ?	G . What is G ?	G	True
(~B & ~H) & (~G ^ ~J) & (~B & ~H) & (~H ^ ~G) & (~H ^ ~G) . What is ~J ?	(~B & ~H) & (~G ^ ~J) & (~H ^ ~G) . What is ~J ?	(~B & ~H) & (~G ^ ~J) & (~H ^ ~G)	True
~G . What is G ?	~G . What is G ?	~G	False
(~I | ~B) & ~B & (~B & G) & ~B & (E | ~I) . What is ~G ?	(~I | ~B) & ~B & (~B & G) & (E | ~I) . What is ~G ?	(~I | ~B) & ~B & (~B & G) & (E | ~I)	False
(~H & B) & (~H & B) . What is H ?	(~H & B) . What is H ?	(~H & B)	False
(A ==> B) & (~J & A) & (B ^ I) & (B ^ I) . What is ~I ?	(A ==> B) & (~J & A) & (B ^ I) . What is ~I ?	(A ==> B) & (~J & A) & (B ^ I)	True
(F & J) & (F & J) & (F & J) . What is ~J ?	(F & J) . What is ~J ?	(F & J)	False
(~I <=> ~E) & (~I <=> ~E) & (~E & G) & G & (~E & G) & G & G . What is ~I ?	(~I <=> ~E) & (~E & G) & G . What is ~I ?	(~I <=> ~E) & (~E & G) & G	True
(~D | G) & (G | F) & G & (~D | G) & (~J ^ ~D) . What is ~G ?	(~D | G) & (G | F) & G & (~J ^ ~D) . What is ~G ?	(~D | G) & (G | F) & G & (~J ^ ~D)	False
~J . What is ~H ?	~J . What is ~H ?	~J	Unknown HELP!
F & F . What is F ?	F . What is F ?	F	True
~I & ~I . What is I ?	~I . What is I ?	~I	False
(I ^ ~J) & I . What is ~I ?	(I ^ ~J) & I . What is ~I ?	(I ^ ~J) & I	False
(C ==> ~I) & (~I <=> B) & (B & G) & (B & G) . What is G ?	(C ==> ~I) & (~I <=> B) & (B & G) . What is G ?	(C ==> ~I) & (~I <=> B) & (B & G)	True
(~F <=> H) & (~B <=> D) & ~D & (~F <=> H) & (C | I) & (~B <=> D) & (~F <=> H) & ~A & ~D & (D <=> C) & ~D & (D <=> C) & (D <=> C) & ~A . What is B ?	(~F <=> H) & (~B <=> D) & ~D & (C | I) & ~A & (D <=> C) . What is B ?	(~F <=> H) & (~B <=> D) & ~D & (C | I) & ~A & (D <=> C)	True
(~B & A) & (~B & A) & (~B & A) & (A <=> C) & ~B & (A <=> C) & ~B & ~B . What is ~A ?	(~B & A) & (A <=> C) & ~B . What is ~A ?	(~B & A) & (A <=> C) & ~B	False
(E ==> J) & (E ==> J) & (E ==> J) & ~B & (A <=> H) & (A <=> H) & ~H & ~B & ~H & ~B & (A <=> H) . What is ~E ?	(E ==> J) & ~B & (A <=> H) & ~H . What is ~E ?	(E ==> J) & ~B & (A <=> H) & ~H	Unknown HELP!
(~C | ~I) & (~C | ~I) & C & C & (~C | ~I) & (~I ==> ~G) & (~I ==> ~G) . What is G ?	(~C | ~I) & C & (~I ==> ~G) . What is G ?	(~C | ~I) & C & (~I ==> ~G)	False
F & (~J ^ F) & (F ==> A) & (F ==> A) . What is ~F ?	F & (~J ^ F) & (F ==> A) . What is ~F ?	F & (~J ^ F) & (F ==> A)	False
D & D & (~D | G) & D & (~D | G) & (G & H) & (G & H) . What is ~H ?	D & (~D | G) & (G & H) . What is ~H ?	D & (~D | G) & (G & H)	False
G & (~E & ~F) & (~A & ~J) & (~E & ~F) & (~A & ~J) & (~J | ~E) & A & (~C <=> ~H) & A & (~J | ~E) & (~C <=> ~H) & A & (~J | ~E) . What is ~A ?	G & (~E & ~F) & (~A & ~J) & (~J | ~E) & A & (~C <=> ~H) . What is ~A ?	G & (~E & ~F) & (~A & ~J) & (~J | ~E) & A & (~C <=> ~H)	Contradictory
(~B ==> J) & (~F & ~D) & ~J & ~J & (~B ==> J) & (~F & ~D) & (~F & ~D) & ~J . What is F ?	(~B ==> J) & (~F & ~D) & ~J . What is F ?	(~B ==> J) & (~F & ~D) & ~J	False
(J ^ ~I) & (B ^ ~E) & (B ^ ~E) & (~I & F) & ~A & (B ^ ~E) & (~I & F) & (D | J) & (J ^ ~I) & (J ^ ~I) & G . What is J ?	(J ^ ~I) & (B ^ ~E) & (~I & F) & ~A & (D | J) & G . What is J ?	(J ^ ~I) & (B ^ ~E) & (~I & F) & ~A & (D | J) & G	False
(B ^ E) & (~F ==> B) & (~I & ~F) & (B ^ E) & (B ^ E) . What is I ?	(B ^ E) & (~F ==> B) & (~I & ~F) . What is I ?	(B ^ E) & (~F ==> B) & (~I & ~F)	False
~D & (~C <=> F) & (F ^ ~D) . What is F ?	~D & (~C <=> F) & (F ^ ~D) . What is F ?	~D & (~C <=> F) & (F ^ ~D)	False
G & G . What is ~G ?	G . What is ~G ?	G	False
A . What is E ?	A . What is E ?	A	Unknown HELP!
~J & (~E | ~F) & ~I & (~F & G) & (D ==> ~I) & (D ==> ~I) & (D ==> ~I) & (B ==> ~E) & (B ==> ~E) & (B ==> ~E) . What is ~G ?	~J & (~E | ~F) & ~I & (~F & G) & (D ==> ~I) & (B ==> ~E) . What is ~G ?	~J & (~E | ~F) & ~I & (~F & G) & (D ==> ~I) & (B ==> ~E)	False
(B <=> ~E) & B & (B <=> ~E) & (~A ^ ~I) & (~A ^ ~I) & (B <=> ~E) . What is ~F ?	(B <=> ~E) & B & (~A ^ ~I) . What is ~F ?	(B <=> ~E) & B & (~A ^ ~I)	Unknown HELP!
(G <=> ~I) & (~I ^ ~H) & I & (~I ^ ~H) & (~I ^ ~H) & (G <=> ~I) & (G <=> ~I) . What is ~G ?	(G <=> ~I) & (~I ^ ~H) & I . What is ~G ?	(G <=> ~I) & (~I ^ ~H) & I	True
(~E | C) & (~B & ~F) & (~F ^ ~H) & (J & ~B) & I & (J & ~B) & (~F ^ ~H) & (~F ^ ~H) . What is ~B ?	(~E | C) & (~B & ~F) & (~F ^ ~H) & (J & ~B) & I . What is ~B ?	(~E | C) & (~B & ~F) & (~F ^ ~H) & (J & ~B) & I	True
(A & ~D) & (~D & C) & (B | A) & (A & ~D) & (~D & C) & (~D & C) . What is ~D ?	(A & ~D) & (~D & C) & (B | A) . What is ~D ?	(A & ~D) & (~D & C) & (B | A)	True
(C <=> ~H) & (~H <=> ~D) & (~D ^ ~A) & C & C . What is C ?	(C <=> ~H) & (~H <=> ~D) & (~D ^ ~A) & C . What is C ?	(C <=> ~H) & (~H <=> ~D) & (~D ^ ~A) & C	True
~J & ~J & ~J . What is J ?	~J . What is J ?	~J	False
E & E & E . What is E ?	E . What is E ?	E	True
 . What is I ?	 . What is I ?		Unknown HELP!
A & A & (~E | B) & (~E | B) . What is A ?	A & (~E | B) . What is A ?	A & (~E | B)	True
~F & (~G <=> ~E) & (~G <=> ~E) & (I & B) & (I & B) & ~I & (I & B) & (~G <=> ~E) & ~I . What is ~F ?	~F & (~G <=> ~E) & (I & B) & ~I . What is ~F ?	~F & (~G <=> ~E) & (I & B) & ~I	Contradictory
E & E & (C | ~A) & H & (~D & ~H) & (C | ~A) & (~D & ~H) & E & H & (~D & ~H) & H . What is ~D ?	E & (C | ~A) & H & (~D & ~H) . What is ~D ?	E & (C | ~A) & H & (~D & ~H)	Contradictory
(C <=> ~J) & ~H & (~G ==> B) & (C <=> ~J) & (C <=> ~J) & I & (~G ==> B) & (F | ~G) & (A ^ F) & (F | ~G) & (~G ==> B) & (A ^ F) & ~H . What is ~I ?	(C <=> ~J) & ~H & (~G ==> B) & I & (F | ~G) & (A ^ F) . What is ~I ?	(C <=> ~J) & ~H & (~G ==> B) & I & (F | ~G) & (A ^ F)	False
(C ==> ~I) & I & (~I ^ E) & (C ==> ~I) & (C ==> ~I) & (~I ^ E) & (E & G) & (~I ^ E) & (E & G) & (E & G) . What is ~I ?	(C ==> ~I) & I & (~I ^ E) & (E & G) . What is ~I ?	(C ==> ~I) & I & (~I ^ E) & (E & G)	False
(~J & ~E) & (~J & ~E) & C & (~J & ~E) & C . What is ~F ?	(~J & ~E) & C . What is ~F ?	(~J & ~E) & C	Unknown HELP!
E & (H | ~E) & E & (~E <=> ~F) & (~E <=> ~F) & (~E <=> ~F) & (~F <=> J) & (~F <=> J) & E . What is ~E ?	E & (H | ~E) & (~E <=> ~F) & (~F <=> J) . What is ~E ?	E & (H | ~E) & (~E <=> ~F) & (~F <=> J)	False
~H & ~H & ~H . What is ~H ?	~H . What is ~H ?	~H	True
(~I & ~H) & (~I & ~H) & (~I & ~H) . What is I ?	(~I & ~H) . What is I ?	(~I & ~H)	False
A & A & A . What is A ?	A . What is A ?	A	True
F & F & (A & I) & (E & A) & (~B ==> ~F) & (E & A) & (E & A) & (I ==> G) & (I ==> G) & (A & I) & (I ==> G) & (A & I) . What is A ?	F & (A & I) & (E & A) & (~B ==> ~F) & (I ==> G) . What is A ?	F & (A & I) & (E & A) & (~B ==> ~F) & (I ==> G)	True
~D & ~D . What is D ?	~D . What is D ?	~D	False
(~G ^ H) & (~E ==> ~B) & (~E ==> ~B) & I & (~G ^ H) & ~C & ~C . What is I ?	(~G ^ H) & (~E ==> ~B) & I & ~C . What is I ?	(~G ^ H) & (~E ==> ~B) & I & ~C	True
(E ==> D) & (E ==> D) & ~B & (D ==> ~C) & (D ==> ~C) & (D ==> ~C) & ~C & (~A & B) & (E ==> D) & ~B & (~A & B) & (~A & B) . What is D ?	(E ==> D) & ~B & (D ==> ~C) & ~C & (~A & B) . What is D ?	(E ==> D) & ~B & (D ==> ~C) & ~C & (~A & B)	Contradictory
G & G . What is G ?	G . What is G ?	G	True
(~G | E) & (~G | E) & (J ==> ~G) & H & ~G & (J ==> ~G) & (E <=> ~F) & (A ^ H) & ~G & ~G & (~G | E) & (A ^ H) & (A ^ H) & (E <=> ~F) . What is E ?	(~G | E) & (J ==> ~G) & H & ~G & (E <=> ~F) & (A ^ H) . What is E ?	(~G | E) & (J ==> ~G) & H & ~G & (E <=> ~F) & (A ^ H)	Unknown HELP!
G & G . What is ~G ?	G . What is ~G ?	G	False
(G <=> ~I) & (~A & G) & (~A & G) & (~F ^ ~A) & (B <=> ~E) & (~A & G) & E & (~F ^ ~A) & (B <=> ~E) & (~F ^ ~A) . What is ~G ?	(G <=> ~I) & (~A & G) & (~F ^ ~A) & (B <=> ~E) & E . What is ~G ?	(G <=> ~I) & (~A & G) & (~F ^ ~A) & (B <=> ~E) & E	False
(~J & F) & (F & G) & (F & G) . What is F ?	(~J & F) & (F & G) . What is F ?	(~J & F) & (F & G)	True
(~J <=> D) & (~F & C) & (C ==> A) & (C ==> A) & (~F & C) & (~F & C) & J & J & (C ==> A) . What is F ?	(~J <=> D) & (~F & C) & (C ==> A) & J . What is F ?	(~J <=> D) & (~F & C) & (C ==> A) & J	False
D & D . What is D ?	D . What is D ?	D	True
(H ==> F) & ~D & (A <=> D) & (H ==> F) & (C & H) & E & E & E & ~D & ~D & (C & H) & (F & ~B) & (F & ~B) . What is H ?	(H ==> F) & ~D & (A <=> D) & (C & H) & E & (F & ~B) . What is H ?	(H ==> F) & ~D & (A <=> D) & (C & H) & E & (F & ~B)	True
~F & ~F . What is F ?	~F . What is F ?	~F	False
(C ^ ~E) & (~E ==> ~H) & (C ^ ~E) & (~F & C) & A & (~F & C) . What is ~F ?	(C ^ ~E) & (~E ==> ~H) & (~F & C) & A . What is ~F ?	(C ^ ~E) & (~E ==> ~H) & (~F & C) & A	True
(C ^ ~H) & E & (~E & G) & (~J | C) & (~E & G) & (~E & G) & E & E & (C ^ ~H) . What is C ?	(C ^ ~H) & E & (~E & G) & (~J | C) . What is C ?	(C ^ ~H) & E & (~E & G) & (~J | C)	Contradictory
D & ~G & (J & ~D) & (J & ~D) & D & (~E <=> ~I) & D & (~E <=> ~I) & (~G <=> ~F) & (~I & J) & (~E <=> ~I) & (~I & J) & (~G <=> ~F) & (J & ~D) & (~I & J) & (~G <=> ~F) . What is ~E ?	D & ~G & (J & ~D) & (~E <=> ~I) & (~G <=> ~F) & (~I & J) . What is ~E ?	D & ~G & (J & ~D) & (~E <=> ~I) & (~G <=> ~F) & (~I & J)	Contradictory
G & G . What is ~C ?	G . What is ~C ?	G	Unknown HELP!
(D & ~I) & (D & ~I) & (A ^ D) & (A ^ D) . What is D ?	(D & ~I) & (A ^ D) . What is D ?	(D & ~I) & (A ^ D)	True
(J & H) & (J & H) & (F | C) & (J & H) & H & C & C & (H <=> G) & H & (H <=> G) & C . What is H ?	(J & H) & (F | C) & H & C & (H <=> G) . What is H ?	(J & H) & (F | C) & H & C & (H <=> G)	True
(~E ^ ~F) & ~J & (~C & G) & ~J & B & B & B . What is G ?	(~E ^ ~F) & ~J & (~C & G) & B . What is G ?	(~E ^ ~F) & ~J & (~C & G) & B	True
(I & ~F) & (~F | B) & (I & ~F) & I & I & I & (~F | B) & (I & ~F) & (~F | B) & (A <=> I) . What is ~F ?	(I & ~F) & (~F | B) & I & (A <=> I) . What is ~F ?	(I & ~F) & (~F | B) & I & (A <=> I)	True
