(A | F) & (D | ~H) & (D | ~H) & (A | F) & ~F & (A | F) & (D | ~H) & (~H <=> A) & ~F & ~F . What is A ?	(A | F) & (D | ~H) & ~F & (~H <=> A) . What is A ?	(A | F) & (D | ~H) & ~F & (~H <=> A)	True
(B & ~I) & (~C & E) & (~I | ~C) & (~I | ~C) & (~C & E) & (~C & E) . What is ~B ?	(B & ~I) & (~C & E) & (~I | ~C) . What is ~B ?	(B & ~I) & (~C & E) & (~I | ~C)	False
(~H | D) & F & (~H | D) & F & F . What is ~F ?	(~H | D) & F . What is ~F ?	(~H | D) & F	False
(~J & ~I) & (E & ~J) & (~I & ~F) . What is ~I ?	(~J & ~I) & (E & ~J) & (~I & ~F) . What is ~I ?	(~J & ~I) & (E & ~J) & (~I & ~F)	True
E . What is ~E ?	E . What is ~E ?	E	False
(~I ^ D) & (~A & ~I) & (~I ^ D) & (~A & ~I) & (~C | ~A) & (~A & ~I) . What is ~D ?	(~I ^ D) & (~A & ~I) & (~C | ~A) . What is ~D ?	(~I ^ D) & (~A & ~I) & (~C | ~A)	True
(A | ~B) & (G ^ I) & A & (C <=> F) & (F & G) & F . What is ~F ?	(A | ~B) & (G ^ I) & A & (C <=> F) & (F & G) & F . What is ~F ?	(A | ~B) & (G ^ I) & A & (C <=> F) & (F & G) & F	False
(I ^ B) & (~C <=> F) & (~C <=> F) & (E & ~C) & (E & ~C) & ~I & (E & ~C) . What is E ?	(I ^ B) & (~C <=> F) & (E & ~C) & ~I . What is E ?	(I ^ B) & (~C <=> F) & (E & ~C) & ~I	True
~F & ~F & ~F . What is A ?	~F . What is A ?	~F	Unknown HELP!
(D & ~B) & ~A & (F | ~A) . What is ~D ?	(D & ~B) & ~A & (F | ~A) . What is ~D ?	(D & ~B) & ~A & (F | ~A)	False
(~H <=> D) & (~I ^ ~J) & (D <=> ~I) & (F & ~B) & (~H <=> D) & (~H <=> D) & (D <=> ~I) & C & (D <=> ~I) & A & C & (F & ~B) & (F & ~B) & A & A . What is ~I ?	(~H <=> D) & (~I ^ ~J) & (D <=> ~I) & (F & ~B) & C & A . What is ~I ?	(~H <=> D) & (~I ^ ~J) & (D <=> ~I) & (F & ~B) & C & A	Unknown HELP!
(A | ~F) & (~F & C) & (~F & C) & (~F & C) & (~I | B) & (A | ~F) & I & (C <=> D) & I & (A | ~F) & J & J & J . What is C ?	(A | ~F) & (~F & C) & (~I | B) & I & (C <=> D) & J . What is C ?	(A | ~F) & (~F & C) & (~I | B) & I & (C <=> D) & J	True
~B & (J ==> ~E) & (J ==> ~E) & (G ^ J) & (G ^ J) & ~B & (~E <=> B) & (G ^ J) . What is J ?	~B & (J ==> ~E) & (G ^ J) & (~E <=> B) . What is J ?	~B & (J ==> ~E) & (G ^ J) & (~E <=> B)	False
(E | J) & (J ==> C) . What is D ?	(E | J) & (J ==> C) . What is D ?	(E | J) & (J ==> C)	Unknown HELP!
(I | E) & (I | E) & I & I . What is ~I ?	(I | E) & I . What is ~I ?	(I | E) & I	False
(G ==> F) & C & C & (G ==> F) & C & J & (H ^ ~B) & J & J & (H ^ ~B) . What is C ?	(G ==> F) & C & J & (H ^ ~B) . What is C ?	(G ==> F) & C & J & (H ^ ~B)	True
C & C & C . What is C ?	C . What is C ?	C	True
~H & ~H & ~H . What is E ?	~H . What is E ?	~H	Unknown HELP!
(E & ~I) & (~J ^ ~C) & ~E & (G ^ E) & (~J ^ ~C) & ~E & (E & ~I) & ~D . What is E ?	(E & ~I) & (~J ^ ~C) & ~E & (G ^ E) & ~D . What is E ?	(E & ~I) & (~J ^ ~C) & ~E & (G ^ E) & ~D	Contradictory
C & (~F & ~C) & (~B & A) & (~E | ~B) & (~B & A) & C & (~E | ~B) & C & (~D ==> ~E) & (~D ==> ~E) & (~D ==> ~E) . What is ~B ?	C & (~F & ~C) & (~B & A) & (~E | ~B) & (~D ==> ~E) . What is ~B ?	C & (~F & ~C) & (~B & A) & (~E | ~B) & (~D ==> ~E)	Contradictory
~F & ~F . What is F ?	~F . What is F ?	~F	False
(J ==> C) & (H & B) & ~B & ~B . What is ~C ?	(J ==> C) & (H & B) & ~B . What is ~C ?	(J ==> C) & (H & B) & ~B	Contradictory
(H <=> ~J) & (~A <=> I) & (H <=> ~J) & (I & H) & (I & H) & (~A <=> I) & H & H & H . What is ~J ?	(H <=> ~J) & (~A <=> I) & (I & H) & H . What is ~J ?	(H <=> ~J) & (~A <=> I) & (I & H) & H	True
(~A & J) & ~J & ~J & (~E & ~A) . What is ~J ?	(~A & J) & ~J & (~E & ~A) . What is ~J ?	(~A & J) & ~J & (~E & ~A)	Contradictory
I & I & I . What is ~I ?	I . What is ~I ?	I	False
~E & ~E & ~E . What is E ?	~E . What is E ?	~E	False
C & (A | E) & (A | E) . What is C ?	C & (A | E) . What is C ?	C & (A | E)	True
(~D | ~B) & (~C <=> ~F) & A & ~G & (~J & ~C) & (~D | ~B) & (~D | ~B) & (~C <=> ~F) & (~J & ~C) & (~F ^ ~A) & ~G & (~J & ~C) . What is A ?	(~D | ~B) & (~C <=> ~F) & A & ~G & (~J & ~C) & (~F ^ ~A) . What is A ?	(~D | ~B) & (~C <=> ~F) & A & ~G & (~J & ~C) & (~F ^ ~A)	True
(I ==> G) & (G <=> ~D) & B & (I ==> G) & B & (~D & B) & (~D & B) & (G <=> ~D) & (I ==> G) . What is D ?	(I ==> G) & (G <=> ~D) & B & (~D & B) . What is D ?	(I ==> G) & (G <=> ~D) & B & (~D & B)	False
(F | A) & ~G & ~G & C & (A | I) & (F | A) & (~C & F) & (~B ^ ~H) & C & (~B ^ ~H) & ~G & C . What is A ?	(F | A) & ~G & C & (A | I) & (~C & F) & (~B ^ ~H) . What is A ?	(F | A) & ~G & C & (A | I) & (~C & F) & (~B ^ ~H)	Contradictory
(H | ~I) & (H | ~I) & (H | ~I) & (~J <=> ~F) & D & (~J <=> ~F) & (C | ~B) & (C | ~B) & (~J <=> ~F) & (~F & C) & (~F & C) & (C | ~B) . What is F ?	(H | ~I) & (~J <=> ~F) & D & (C | ~B) & (~F & C) . What is F ?	(H | ~I) & (~J <=> ~F) & D & (C | ~B) & (~F & C)	False
(C & ~E) & (~E | A) & (C & ~E) & ~C & ~C . What is C ?	(C & ~E) & (~E | A) & ~C . What is C ?	(C & ~E) & (~E | A) & ~C	Contradictory
(I <=> G) & (G & ~B) & (G & ~B) & (~B | ~H) & (G & ~B) & (~B | ~H) & (I <=> G) & (I <=> G) . What is I ?	(I <=> G) & (G & ~B) & (~B | ~H) . What is I ?	(I <=> G) & (G & ~B) & (~B | ~H)	True
(J | A) & (J | A) & (~C & J) & B & (A <=> ~H) & B . What is C ?	(J | A) & (~C & J) & B & (A <=> ~H) . What is C ?	(J | A) & (~C & J) & B & (A <=> ~H)	False
H & H & H . What is H ?	H . What is H ?	H	True
F & (J ^ F) & (~B ^ I) & (I | J) & (~B ^ I) & (~A & G) & (~B ^ I) & G & G & (~A & G) . What is F ?	F & (J ^ F) & (~B ^ I) & (I | J) & (~A & G) & G . What is F ?	F & (J ^ F) & (~B ^ I) & (I | J) & (~A & G) & G	True
(~C <=> ~J) & (~C <=> ~J) & ~J & (~I & D) & (~I & D) & (~C <=> ~J) & ~J & ~J . What is I ?	(~C <=> ~J) & ~J & (~I & D) . What is I ?	(~C <=> ~J) & ~J & (~I & D)	False
(~H <=> C) & (~A ==> ~D) & ~A & (~A ==> ~D) & ~A & C & C & (F <=> ~B) & (~B <=> ~A) & (~H <=> C) & (~H <=> C) . What is A ?	(~H <=> C) & (~A ==> ~D) & ~A & C & (F <=> ~B) & (~B <=> ~A) . What is A ?	(~H <=> C) & (~A ==> ~D) & ~A & C & (F <=> ~B) & (~B <=> ~A)	False
E & E & E . What is C ?	E . What is C ?	E	Unknown HELP!
D & D & D . What is D ?	D . What is D ?	D	True
(~C & A) & ~F & ~F & ~F . What is ~H ?	(~C & A) & ~F . What is ~H ?	(~C & A) & ~F	Unknown HELP!
~F & (J & E) & (~F | C) & (J & E) . What is J ?	~F & (J & E) & (~F | C) . What is J ?	~F & (J & E) & (~F | C)	True
(~H <=> F) & (F <=> ~C) & (F <=> ~C) & ~I & (~H <=> F) & ~I & (~C ^ J) & (F <=> ~C) & (~H <=> F) . What is I ?	(~H <=> F) & (F <=> ~C) & ~I & (~C ^ J) . What is I ?	(~H <=> F) & (F <=> ~C) & ~I & (~C ^ J)	False
(G <=> ~A) & ~G & (H & C) & ~G & (~F ==> H) . What is C ?	(G <=> ~A) & ~G & (H & C) & (~F ==> H) . What is C ?	(G <=> ~A) & ~G & (H & C) & (~F ==> H)	True
(~J <=> B) & (G ==> ~J) & (G ==> ~J) & G & (D <=> E) & G & (D <=> E) & (~J <=> B) & E & E & E . What is ~J ?	(~J <=> B) & (G ==> ~J) & G & (D <=> E) & E . What is ~J ?	(~J <=> B) & (G ==> ~J) & G & (D <=> E) & E	True
F . What is ~D ?	F . What is ~D ?	F	Unknown HELP!
~F & ~F & ~F . What is ~G ?	~F . What is ~G ?	~F	Unknown HELP!
~A & (~I & ~D) & ~A . What is A ?	~A & (~I & ~D) . What is A ?	~A & (~I & ~D)	False
(E | F) & F & F & F . What is ~F ?	(E | F) & F . What is ~F ?	(E | F) & F	False
E . What is ~E ?	E . What is ~E ?	E	False
(E & C) & (E & C) & (C ^ ~D) & (C ^ ~D) & (C ^ ~D) . What is ~C ?	(E & C) & (C ^ ~D) . What is ~C ?	(E & C) & (C ^ ~D)	False
~D & B & B & (B ==> I) & (~H | F) & (~H | F) & (~H | F) . What is ~D ?	~D & B & (B ==> I) & (~H | F) . What is ~D ?	~D & B & (B ==> I) & (~H | F)	True
(~E & G) & (J | ~E) & (J | ~E) & (G ==> I) & (G ==> I) . What is ~E ?	(~E & G) & (J | ~E) & (G ==> I) . What is ~E ?	(~E & G) & (J | ~E) & (G ==> I)	True
J & ~D & (H <=> ~D) & J & ~D & (E & F) & (H <=> ~D) . What is ~J ?	J & ~D & (H <=> ~D) & (E & F) . What is ~J ?	J & ~D & (H <=> ~D) & (E & F)	False
(E ^ J) & J & (J ^ H) & (E ^ J) & (J ^ H) & (J ^ H) & J & J & (E ^ J) . What is E ?	(E ^ J) & J & (J ^ H) . What is E ?	(E ^ J) & J & (J ^ H)	False
(~E <=> ~D) & ~I & (F & ~E) & (F & ~E) & (F & ~E) & (~H ==> J) & (~H ==> J) & (A <=> F) & (~E <=> ~D) & (~E <=> ~D) & (A <=> F) & (~H ==> J) & (A <=> F) . What is F ?	(~E <=> ~D) & ~I & (F & ~E) & (~H ==> J) & (A <=> F) . What is F ?	(~E <=> ~D) & ~I & (F & ~E) & (~H ==> J) & (A <=> F)	True
~H & (~C <=> ~E) & B & (A ^ ~H) & ~H & (A ^ ~H) & (G | A) & (~C <=> ~E) & B & (~J ^ G) & (~C <=> ~E) & ~H & (G | A) & (A ^ ~H) & (G | A) & B & (~J ^ G) . What is ~A ?	~H & (~C <=> ~E) & B & (A ^ ~H) & (G | A) & (~J ^ G) . What is ~A ?	~H & (~C <=> ~E) & B & (A ^ ~H) & (G | A) & (~J ^ G)	True
~H & (A ^ ~H) & (A ^ ~H) & ~H & ~H & (E & ~F) & (E & ~F) . What is E ?	~H & (A ^ ~H) & (E & ~F) . What is E ?	~H & (A ^ ~H) & (E & ~F)	True
E & E . What is G ?	E . What is G ?	E	Unknown HELP!
(~J ^ ~D) & G & (~D & C) & E & (A ^ G) & (A ^ G) & E & E & (A ^ G) . What is ~E ?	(~J ^ ~D) & G & (~D & C) & E & (A ^ G) . What is ~E ?	(~J ^ ~D) & G & (~D & C) & E & (A ^ G)	False
~C & (~B | D) & B & B & B & (~C & I) & (~E | ~C) & (I ^ F) & (~E | ~C) & (~B | D) & (~B | D) & (I ^ F) & (~E | ~C) & (~C & I) & (~C & I) . What is I ?	~C & (~B | D) & B & (~C & I) & (~E | ~C) & (I ^ F) . What is I ?	~C & (~B | D) & B & (~C & I) & (~E | ~C) & (I ^ F)	True
(~A <=> H) & H & H & (~A <=> H) . What is H ?	(~A <=> H) & H . What is H ?	(~A <=> H) & H	True
(C ==> I) & (C ==> I) & ~D & (B & D) & (C ==> I) . What is C ?	(C ==> I) & ~D & (B & D) . What is C ?	(C ==> I) & ~D & (B & D)	Contradictory
(C & ~A) & (~F ==> ~D) & (~D ==> G) & (~D ==> G) & ~A & (~E | ~F) & ~F & (~E | ~F) & (~D ==> G) & (~E | ~F) . What is F ?	(C & ~A) & (~F ==> ~D) & (~D ==> G) & ~A & (~E | ~F) & ~F . What is F ?	(C & ~A) & (~F ==> ~D) & (~D ==> G) & ~A & (~E | ~F) & ~F	False
~G . What is G ?	~G . What is G ?	~G	False
J & J . What is F ?	J . What is F ?	J	Unknown HELP!
(G ^ A) & (A & E) & (G ^ A) & (A & E) . What is ~H ?	(G ^ A) & (A & E) . What is ~H ?	(G ^ A) & (A & E)	Unknown HELP!
D & ~C & (A ^ C) & (I | ~J) & (I | ~J) & (~J ^ D) & (~J ^ D) & (~J ^ D) . What is F ?	D & ~C & (A ^ C) & (I | ~J) & (~J ^ D) . What is F ?	D & ~C & (A ^ C) & (I | ~J) & (~J ^ D)	Unknown HELP!
~B . What is ~B ?	~B . What is ~B ?	~B	True
(~I | ~A) & (H ==> ~I) & (~I | ~A) & (C & H) & (~D ==> B) & (~D ==> B) & B & (~D ==> B) & B . What is ~H ?	(~I | ~A) & (H ==> ~I) & (C & H) & (~D ==> B) & B . What is ~H ?	(~I | ~A) & (H ==> ~I) & (C & H) & (~D ==> B) & B	False
(~F & J) & (~I & A) & (~F & J) & E & E & (E <=> H) & (A ==> ~F) & (A ==> ~F) . What is ~A ?	(~F & J) & (~I & A) & E & (E <=> H) & (A ==> ~F) . What is ~A ?	(~F & J) & (~I & A) & E & (E <=> H) & (A ==> ~F)	False
(~D ==> H) & (~A ==> ~D) & (~A ==> ~D) & C & (~D ==> H) & (~J & C) & (~A ==> ~D) . What is H ?	(~D ==> H) & (~A ==> ~D) & C & (~J & C) . What is H ?	(~D ==> H) & (~A ==> ~D) & C & (~J & C)	Unknown HELP!
(B ==> ~J) & (B ==> ~J) . What is ~B ?	(B ==> ~J) . What is ~B ?	(B ==> ~J)	Unknown HELP!
(~E & C) & (~H ==> A) & (~E & C) & ~A & ~A & ~A . What is ~E ?	(~E & C) & (~H ==> A) & ~A . What is ~E ?	(~E & C) & (~H ==> A) & ~A	True
G . What is C ?	G . What is C ?	G	Unknown HELP!
~I & ~I & (~D & ~A) . What is ~A ?	~I & (~D & ~A) . What is ~A ?	~I & (~D & ~A)	True
~A . What is ~A ?	~A . What is ~A ?	~A	True
(~G <=> ~A) & (J & ~G) & (~E | B) & (~G <=> ~A) & (~D | J) & (~G <=> ~A) & (~D | J) & E . What is ~A ?	(~G <=> ~A) & (J & ~G) & (~E | B) & (~D | J) & E . What is ~A ?	(~G <=> ~A) & (J & ~G) & (~E | B) & (~D | J) & E	True
~H & ~H . What is H ?	~H . What is H ?	~H	False
(G & I) & ~G & (G & I) & ~G & (G & I) . What is ~C ?	(G & I) & ~G . What is ~C ?	(G & I) & ~G	Contradictory
C & (C & H) & (C & H) & (H ^ A) & (H ^ A) . What is ~H ?	C & (C & H) & (H ^ A) . What is ~H ?	C & (C & H) & (H ^ A)	False
A & (E & D) & (~I | A) & ~D & ~D . What is ~D ?	A & (E & D) & (~I | A) & ~D . What is ~D ?	A & (E & D) & (~I | A) & ~D	Contradictory
~F & ~F & ~F . What is ~F ?	~F . What is ~F ?	~F	True
(~B & ~J) & (~B & ~J) & (~F ^ ~B) & (~B & ~J) & H & H & H & (~F ^ ~B) . What is ~B ?	(~B & ~J) & (~F ^ ~B) & H . What is ~B ?	(~B & ~J) & (~F ^ ~B) & H	True
(~B ^ ~I) & (~I ==> G) & (A & ~B) & (~B ^ ~I) & (~B ^ ~I) . What is B ?	(~B ^ ~I) & (~I ==> G) & (A & ~B) . What is B ?	(~B ^ ~I) & (~I ==> G) & (A & ~B)	False
(C ==> D) & (~I | ~A) & (C ==> D) & ~D & I . What is ~D ?	(C ==> D) & (~I | ~A) & ~D & I . What is ~D ?	(C ==> D) & (~I | ~A) & ~D & I	True
C & (~G | ~H) & (F <=> ~E) & ~F & (F <=> ~E) & ~F . What is G ?	C & (~G | ~H) & (F <=> ~E) & ~F . What is G ?	C & (~G | ~H) & (F <=> ~E) & ~F	Unknown HELP!
I . What is G ?	I . What is G ?	I	Unknown HELP!
F & F . What is ~F ?	F . What is ~F ?	F	False
(~D ^ H) & D & ~J & ~J & ~J & (J | F) & (~D ^ H) & (J | F) . What is H ?	(~D ^ H) & D & ~J & (J | F) . What is H ?	(~D ^ H) & D & ~J & (J | F)	True
(~G & ~A) & (~A & ~H) & (~G & ~A) & C & (~G & ~A) & C . What is ~A ?	(~G & ~A) & (~A & ~H) & C . What is ~A ?	(~G & ~A) & (~A & ~H) & C	True
B & D & (~J & G) & (~J & G) & D & D & (I ^ ~C) & (~J & G) & (I ^ ~C) & (I ^ ~C) . What is ~B ?	B & D & (~J & G) & (I ^ ~C) . What is ~B ?	B & D & (~J & G) & (I ^ ~C)	False
(C ==> ~D) & (C ==> ~D) & (~G & F) & (~G & F) & ~G & (C ==> ~D) & ~J & (F ==> C) & ~J & ~G & (~J <=> B) . What is ~G ?	(C ==> ~D) & (~G & F) & ~G & ~J & (F ==> C) & (~J <=> B) . What is ~G ?	(C ==> ~D) & (~G & F) & ~G & ~J & (F ==> C) & (~J <=> B)	True
(G ^ ~H) & (~H ==> C) & ~J & ~J & (~H ==> C) & (~H ==> C) & ~J . What is J ?	(G ^ ~H) & (~H ==> C) & ~J . What is J ?	(G ^ ~H) & (~H ==> C) & ~J	False
~E & ~E & ~E . What is E ?	~E . What is E ?	~E	False
